pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
sports:034__Looking_Ahead:11:16:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:11,11,5,sports:034__Looking_Ahead:16,16,Assert / Elaborate,426,107,10,3,10,3,40,12,True,[11],[16],25,True,7f88a7fbcac4e94be27ebbac3a3fb828d31bedac00ae6cf9b1d5f75bd8534733,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:12:13:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:12,12,1,sports:034__Looking_Ahead:13,13,Assert / Elaborate,405,103,10,3,10,3,40,12,True,[12],[13],25,True,011c0b57739a471518a234cd3e1f35ca67f8e13e04bd7344bd0df4acaf5c731c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:12:15:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:12,12,3,sports:034__Looking_Ahead:15,15,Assert / Elaborate,405,103,10,3,10,3,40,12,True,[12],[15],25,True,10019654dd574384697a56e38e61b5a80500c7fe84385efc2685d90153ce92e3,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:12:17:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:12,12,5,sports:034__Looking_Ahead:17,17,Assert / Elaborate,405,103,10,3,10,3,40,12,True,[12],[17],25,True,fe37c59d631d77249db6c1162c80754999dca141c13229269f46d7837bbdfd50,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:13:14:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:13,13,1,sports:034__Looking_Ahead:14,14,Answer,265,106,10,3,10,3,40,12,True,[13],[14],25,True,7553a1060dab3cb21125c5f1449cb87a3b817dbf4ed30a8ff2f44c7f0482fc96,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:13:16:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:13,13,3,sports:034__Looking_Ahead:16,16,Assert / Elaborate,265,106,10,3,10,3,40,12,True,[13],[16],25,True,b1d0559bbd40419b003a253e9de67fabc26ad3a9a31b87da7005f43f403587c2,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:13:18:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:13,13,5,sports:034__Looking_Ahead:18,18,Answer,265,106,10,3,10,3,40,12,True,[13],[18],25,True,9748ca61d290b61e334d025f0a20a6be4be4fb01d64521df86c8068795896e52,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:14:15:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:14,14,1,sports:034__Looking_Ahead:15,15,Assert / Elaborate,330,101,10,3,10,3,40,12,True,[14],[15],25,True,d5f7b2dffa840b4adb40a8db8ee67271c33ebead8aef43d9551735ae2ed75b23,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:14:17:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:14,14,3,sports:034__Looking_Ahead:17,17,Assert / Elaborate,330,101,10,3,10,3,40,12,True,[14],[17],25,True,b58441468dd379bf6be158a0c42b853c08200ed0589e0d1af9534ad3671afb19,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:14:19:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:14,14,5,sports:034__Looking_Ahead:19,19,Answer,330,101,10,3,10,3,40,12,True,[14],[19],25,True,d0bef775dad6198ef9add60b3c1208b198b3dc1b398c6d0fd5cf93bd4e8bd45f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:15:16:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:15,15,1,sports:034__Looking_Ahead:16,16,Assert / Elaborate,446,106,10,3,10,3,40,12,True,[15],[16],25,True,7f4d596ea03a87e31ef835f660f4e15117634e8058254b4a3f545e86263d277c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:15:18:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:15,15,3,sports:034__Looking_Ahead:18,18,Answer,446,106,10,3,10,3,40,12,True,[15],[18],25,True,fb8121605404ba2f3d92d25a6c95811d75e2bdb3c1ec7967f3191e6d107e7f3e,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:15:20:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:15,15,5,sports:034__Looking_Ahead:20,20,Agree / Align,446,106,10,3,10,3,40,12,True,[15],[20],25,True,f7d05760e76e328a30be38d3bbcbf924a66d2dce4335c839efa6de2c8f795975,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:16:17:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:16,16,1,sports:034__Looking_Ahead:17,17,Assert / Elaborate,372,108,10,3,10,3,40,12,True,[16],[17],25,True,9752729d01aebc780f3b0b31c5a0c4520f3791e42610ced1bc4b5192b21f2aeb,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:16:19:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:16,16,3,sports:034__Looking_Ahead:19,19,Answer,372,108,10,3,10,3,40,12,True,[16],[19],25,True,2a618e69ce07be829e1a673a581664e7cf6ec658286e181f65e380aa891dacbe,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:16:21:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:16,16,5,sports:034__Looking_Ahead:21,21,Assert / Elaborate,372,108,10,3,10,3,40,12,True,[16],[21],25,True,8e0ae475cbc9971b687a3ed8f81a84c7c39a57c1fc9b9a987339b135bf3cfa4c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:17:18:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:17,17,1,sports:034__Looking_Ahead:18,18,Answer,462,103,10,3,10,3,40,12,True,[17],[18],25,True,9a77079f4b38a82d73910f7eef5f6cf5610842549aadc3401b1c7748b84a1a8d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:17:20:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:17,17,3,sports:034__Looking_Ahead:20,20,Agree / Align,462,103,10,3,10,3,40,12,True,[17],[20],25,True,840e3ff137148c5c369bf73089a8a0439c4e8e1b77aa977059c300345f0d5471,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:17:22:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:17,17,5,sports:034__Looking_Ahead:22,22,Clarification Request (Specific),462,103,10,3,10,3,40,12,True,[17],[22],25,True,06fa4fac350ca41c6a63ef9b21d71b61840a795ffb7e99e79a8aa1e065c6ddf0,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:18:19:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:18,18,1,sports:034__Looking_Ahead:19,19,Answer,248,104,10,3,10,3,40,12,True,[18],[19],25,True,438570013428931df4ba651badd4ab144de845ce5d75082dbb629db6dad7f761,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:18:21:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:18,18,3,sports:034__Looking_Ahead:21,21,Assert / Elaborate,248,104,10,3,10,3,40,12,True,[18],[21],25,True,f18ea00cd739d9fef51376613d8676692f8e88e65a00ece97d24e3c6784c8476,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:18:23:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:18,18,5,sports:034__Looking_Ahead:23,23,Assert / Elaborate,248,104,10,3,10,3,40,12,True,[18],[23],25,True,7675b8f304ee435c574397b5e9be745d32f6159ecfc79a62e02498bdf7695fb7,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:19:20:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:19,19,1,sports:034__Looking_Ahead:20,20,Agree / Align,194,101,10,3,10,3,40,12,True,[19],[20],25,True,7f81e3d002f355cb1426a970e08a86b5f1f3cc6832cd52c2e18b78917e843d7a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:19:22:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:19,19,3,sports:034__Looking_Ahead:22,22,Clarification Request (Specific),194,101,10,3,10,3,40,12,True,[19],[22],25,True,1204426f5c348e09e8346d2cfcae5cdaaf3ee6aaba547ea4e5418908832c1e5d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:19:24:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:19,19,5,sports:034__Looking_Ahead:24,24,Assert / Elaborate,194,101,10,3,10,3,40,12,True,[19],[24],25,True,a32953639b772e24a2a07e82452a2746d00ed6e1ebcce5e85c92ff46a9bae54d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:20:21:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:20,20,1,sports:034__Looking_Ahead:21,21,Assert / Elaborate,167,101,10,3,10,3,40,12,True,[20],[21],25,True,0e072bbbc2eae745fd6b3ce086ec4e3d9e66ff58b63a6d4271f3190590fdf726,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:20:23:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:20,20,3,sports:034__Looking_Ahead:23,23,Assert / Elaborate,167,101,10,3,10,3,40,12,True,[20],[23],25,True,c81fb8da85f5ab393f1ff9b925a678334a4ec28db17ea30e7390d6030527a12a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:20:25:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:20,20,5,sports:034__Looking_Ahead:25,25,Assert / Elaborate,167,101,10,3,10,3,40,12,True,[20],[25],25,True,801a8716957dd8c58ef7fa519773d021a5fb3d7e03253cc717f40d5a9e809aea,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:21:22:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:21,21,1,sports:034__Looking_Ahead:22,22,Clarification Request (Specific),434,104,10,3,10,3,40,12,True,[21],[22],25,True,b656d866088135278e524345facd734146b3d8fa7b703b5931ef69306f096bd6,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:21:24:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:21,21,3,sports:034__Looking_Ahead:24,24,Assert / Elaborate,434,104,10,3,10,3,40,12,True,[21],[24],25,True,edf1b5c8bd678d70ce0c1e1289f77774abbcbe71deb54fd8cda1040bb030586f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:21:26:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:21,21,5,sports:034__Looking_Ahead:26,26,Assert / Elaborate,434,104,10,3,10,3,40,12,True,[21],[26],25,True,838bbe4d65b06276c619ac8b1d31923dadb18eebd400b00ca718b02a2d66461d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:22:23:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:22,22,1,sports:034__Looking_Ahead:23,23,Assert / Elaborate,366,101,10,3,10,3,40,12,True,[22],[23],25,True,2100e92ce5f7d2f2ce21a987e833363ddfe418d820187f231b67cfed2948e1ed,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:22:25:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:22,22,3,sports:034__Looking_Ahead:25,25,Assert / Elaborate,366,101,10,3,10,3,40,12,True,[22],[25],25,True,09d66cbeea8035a6beb795e7903dd0d401141b6219948952503baeed2055310b,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:22:27:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:22,22,5,sports:034__Looking_Ahead:27,27,Assert / Elaborate,366,101,10,3,10,3,40,12,True,[22],[27],25,True,7efd3a1cf0c99d1bd88886f3d46f667bd364d7327f794a632d1e196af272956d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:23:24:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:23,23,1,sports:034__Looking_Ahead:24,24,Assert / Elaborate,379,109,10,3,9,3,40,12,True,[23],[24],25,True,18fe38bbabb825d183c7defa0fd131386f3c7585a10a75539fa1d12a0fab300c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:23:26:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:23,23,3,sports:034__Looking_Ahead:26,26,Assert / Elaborate,379,109,10,3,9,3,40,12,True,[23],[26],25,True,d9afe31635d1967b710b9b968711fc2a39fd5d07f6e44b3d9a38a2092058efd1,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:23:28:h5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:23,23,5,sports:034__Looking_Ahead:28,28,Assert / Elaborate,379,109,10,3,9,3,40,12,True,[23],[28],25,True,2d1500e1d22264c961cc532c6e2f3aa64ff0bf877663a1f2c360eae53542f42a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:24:25:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:24,24,1,sports:034__Looking_Ahead:25,25,Assert / Elaborate,473,105,10,3,10,3,40,12,True,[24],[25],25,True,f63183a4754bd0859b1ead0b7cb2f522836bd89170e9d667c8d91a1d52ed2a2d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:24:27:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:24,24,3,sports:034__Looking_Ahead:27,27,Assert / Elaborate,473,105,10,3,10,3,40,12,True,[24],[27],25,True,1127c9f6a09404dfdc520f5ef7693bfd2448d82b137442d0a6ec3f3cae19158d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:25:26:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:25,25,1,sports:034__Looking_Ahead:26,26,Assert / Elaborate,414,107,10,3,10,3,40,12,True,[25],[26],25,True,f98439681aeb82979006bf3600da9405fb871151b37a8bd9417845e38d21b48f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:25:28:h3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:25,25,3,sports:034__Looking_Ahead:28,28,Assert / Elaborate,414,107,10,3,10,3,40,12,True,[25],[28],25,True,29302580396adb602af4f0d8abd3420fcf88bb9c1807d32544e323aa3121b467,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:26:27:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:26,26,1,sports:034__Looking_Ahead:27,27,Assert / Elaborate,293,103,10,3,10,3,40,12,True,[26],[27],25,True,44657d1fc999fbc3b49a74167fb095983e4c808b084f04318aee99ba614ed9b5,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:034__Looking_Ahead:27:28:h1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:27,27,1,sports:034__Looking_Ahead:28,28,Assert / Elaborate,214,103,7,3,7,3,37,12,True,[27],[28],25,True,36519c8d14237bb3fde5243a50094ca2a0040aad52ed31980feaa147a567bb49,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:0:1:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:0,0,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1,1,Assert / Elaborate,203,102,6,3,5,0,6,3,True,[0],[1],25,True,7efc948a4a7ef9022dc05d6e41d77a8ee191f5b18508b7cfa6380cb19e9c4095,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:0:3:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:0,0,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:3,3,Assert / Elaborate,203,102,6,3,5,0,6,3,True,[0],[3],25,True,361058dcf6377de8efb8731a5cb30276103bc01cbd8564887d3ac606f196b4ec,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1:2:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1,1,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:2,2,Assert / Elaborate,161,105,8,3,5,1,14,6,True,[1],[2],25,True,4b28fc140614b80a4c0b0c89b05fc6e5086209a7901d9cce033b9cd574b56e44,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1:4:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1,1,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:4,4,Assert / Elaborate,161,105,8,3,5,1,14,6,True,[1],[4],25,True,0120f3a9ba7e911b0cca27f6b68a0515617c79743db5cb8fdda46b0e5d1e58c1,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
