pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,true_next_turn_id,true_next_turn_idx,true_next_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
news:226__MLS_Tournament__Orlando_Or_Bust:14:15,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:14,14,news:226__MLS_Tournament__Orlando_Or_Bust:15,15,Assert / Elaborate,57,57,6,3,5,3,True,[20],[21],25,True,4e6c55927cfd75231b69f88ab74cddb38f2b21a0a5701440a1777ed8a10d4b8e,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:15:16,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:15,15,news:226__MLS_Tournament__Orlando_Or_Bust:16,16,Assert / Elaborate,198,105,8,3,6,3,True,[21],[22],25,True,d8f7e81b23478c5edd4ab554136f4a670cd93d9262abb987576762255d318a7b,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:18:19,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:18,18,news:226__MLS_Tournament__Orlando_Or_Bust:19,19,Correction / Challenge,229,103,10,3,10,3,True,[26],[27],25,True,d06b5d2a8502fcb815d11017e2645aaed7d569c0f57b7d359bd5ae7cd4e3cda1,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:19:20,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:19,19,news:226__MLS_Tournament__Orlando_Or_Bust:20,20,Assert / Elaborate,154,100,8,3,8,3,True,[27],[28],25,True,611b878f4d7f326de42f060b46a773c94796f4099028036df30131b1c97e0afa,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:22:23,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:22,22,news:226__MLS_Tournament__Orlando_Or_Bust:23,23,Assert / Elaborate,577,106,10,3,10,3,True,[32],[33],25,True,2b9182ca260285076845dedf84e7490e0ae570919fac521f43790cb4bb5cf17c,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:23:24,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:23,23,news:226__MLS_Tournament__Orlando_Or_Bust:24,24,Assert / Elaborate,248,110,7,3,6,3,True,[33],[34],25,True,7051b9106c0f0181e5313c3abf32e967ce9cb7b60d2e3caa589acef09662c40d,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:26:27,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:26,26,news:226__MLS_Tournament__Orlando_Or_Bust:27,27,Assert / Elaborate,352,105,10,3,10,3,True,[40],[41],25,True,3fa7c2175cea2018cf185483d7c6b0fef39563d12d54a189f76accf54791fcce,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:27:28,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:27,27,news:226__MLS_Tournament__Orlando_Or_Bust:28,28,Assert / Elaborate,104,103,5,3,4,3,True,[41],[42],25,True,9071b852d16963bb7195589ec4c608a60ad4ad333865c18ea90508764af1bf2c,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:28:29,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:28,28,news:226__MLS_Tournament__Orlando_Or_Bust:29,29,Agree / Align,593,105,9,3,10,3,True,[42],[43],25,True,18b29c937b07187df84460d56f085d71732d35fb04e35970936b018ac3b265a8,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:29:30,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:29,29,news:226__MLS_Tournament__Orlando_Or_Bust:30,30,Assert / Elaborate,278,103,10,3,10,3,True,[43],[44],25,True,6e9bdb5e33ba0e266a388179249ff1e57c2adf69dd3fa165604b5e5797303037,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:30:31,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:30,30,news:226__MLS_Tournament__Orlando_Or_Bust:31,31,Assert / Elaborate,270,101,10,3,10,3,True,[44],[45],25,True,80939519b5c1365dba298c0f20d54f7d5dbe2abd16aa9495adbb17a76db58234,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:226__MLS_Tournament__Orlando_Or_Bust:31:32,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:31,31,news:226__MLS_Tournament__Orlando_Or_Bust:32,32,Assert / Elaborate,379,103,10,3,10,3,True,[45],[46],25,True,ecb7adb7b895787480454ced64df32ab0da64371f0d373f19edd823ec7ca552f,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:1:2,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:1,1,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:2,2,Agree / Align,347,101,10,3,10,0,True,[3],[4],25,True,d56877951b7592da5ef46d6b375c3960be2eeda603f65609d29533d8a8e6bcab,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:2:3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:2,2,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:3,3,Assert / Elaborate,98,98,6,3,5,1,True,[4],[5],25,True,42325c256f85214ff01296e9f7d46c58faa498a7df889e1774887b854a6f9913,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:3:4,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:3,3,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:4,4,Assert / Elaborate,388,102,8,3,6,2,True,[5],[6],25,True,e779d3080b97020834b91c0b54cae30ed27d9d58df75f1fc75a30bf38ad90e2f,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:4:5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:4,4,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:5,5,Assert / Elaborate,268,100,10,3,10,3,True,[6],[7],25,True,fae77c26d9029edcf0a8a5fef16713e3c8373ffa20af52c0b7dc7008e9b769ee,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:10,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9,9,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10,10,Clarification Request (Specific),373,100,10,3,10,3,True,[19],[20],25,True,fd03ff7240f0f3ff77ec67ea9167db44ff6c6c3ce7f829b88aa559ec3d013020,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10,10,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11,11,Answer,50,50,4,3,5,3,True,[20],[21],25,True,972603b0e0c0ef71ca130adf2f5a5bfe8df05cb4890646c5c0d73e210dc57c6c,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11,11,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12,12,Topic Shift,134,104,7,3,5,3,True,[21],[22],25,True,3d39bdb0a81ef19eb73732bea91908e60042b1978562102b6aefd592f36f80a3,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12,12,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13,13,Assert / Elaborate,78,78,5,3,5,3,True,[22],[23],25,True,4c7092e1840a5dc69a9e7de53188c991ad8af6da539e2e5cf38b260177a26b60,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13:14,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13,13,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14,14,Assert / Elaborate,308,103,9,3,10,3,True,[23],[24],25,True,7aaa3274d423bbf21b8ed940cf8390e398bf58d814f7d3d1a144cc72e37efd1a,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14:15,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14,14,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:15,15,Assert / Elaborate,445,103,10,3,10,3,True,[24],[25],25,True,98b63f38734b1f9c9ec98c6f1d675d8927b1da4d9bd356ea21744ffb4521108e,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:17:18,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,data_cleaned/conversation_moves_labeled/news/5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr.json,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:17,17,news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:18,18,Assert / Elaborate,687,105,9,3,10,3,True,[29],[30],25,True,ae782933fb179c535d0f4f159c295c27e2f3491df37a5ac4707fd679bd71e360,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
news:Alana_Goodman:1:2,news,Alana_Goodman,data_cleaned/conversation_moves_labeled/news/Alana_Goodman.json,news:Alana_Goodman:1,1,news:Alana_Goodman:2,2,Assert / Elaborate,90,90,7,3,5,1,True,[3],[4],25,True,bc71ac10b0ace0400e5cfbc657ae3d896f2488f8ef8143fb0de23ccc817def53,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
political:42060:2:3,political,42060,data_cleaned/conversation_moves_labeled/political/42060.json,political:42060:2,2,political:42060:3,3,Assert / Elaborate,88,88,5,3,5,2,True,[6],[7],25,True,7eafae3c9a44c1ae3dd8d4182f9a86e8865206642e2539b1561a9a8a28973a4a,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions""]"
political:42060:3:4,political,42060,data_cleaned/conversation_moves_labeled/political/42060.json,political:42060:3,3,political:42060:4,4,Assert / Elaborate,262,103,10,3,10,3,True,[7],[8],25,True,9274883e131d2e07d02631e2627d47d39b9bbb4a8ecdc31665ef0475ed6c7f31,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions""]"
political:42088:1:2,political,42088,data_cleaned/conversation_moves_labeled/political/42088.json,political:42088:1,1,political:42088:2,2,Correction / Challenge,51,51,4,3,4,1,True,[6],[7],25,True,49cfb50909636bdc49b8de944417da774ba67270b977bc7dac0a984780879ae2,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
political:42088:2:3,political,42088,data_cleaned/conversation_moves_labeled/political/42088.json,political:42088:2,2,political:42088:3,3,Correction / Challenge,149,111,8,3,7,2,True,[7],[8],25,True,cceef0462582bdb93e0efdbf60043b21244b487f8d7375d596adfbee29fe354d,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
political:42088:7:8,political,42088,data_cleaned/conversation_moves_labeled/political/42088.json,political:42088:7,7,political:42088:8,8,Assert / Elaborate,155,103,7,3,6,3,True,[18],[19],25,True,a361115873ee893d01fd29c87e769cafc7f9c79834fd55ca48abf11e4e3c920d,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
political:42088:8:9,political,42088,data_cleaned/conversation_moves_labeled/political/42088.json,political:42088:8,8,political:42088:9,9,Topic Shift,633,109,10,3,10,3,True,[19],[20],25,True,656382fe4ca17fc17e2b8560eeae47f0c10e1b4e0d6cbc4f234e3cce6cb6ad0c,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
political:42088:11:12,political,42088,data_cleaned/conversation_moves_labeled/political/42088.json,political:42088:11,11,political:42088:12,12,Assert / Elaborate,86,86,4,3,4,3,True,[26],[27],25,True,aa81084a6a7bb050722cc3645414c51b6d26d0882bc17ee435c88eddf3803aaa,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
political:42088:12:13,political,42088,data_cleaned/conversation_moves_labeled/political/42088.json,political:42088:12,12,political:42088:13,13,Clarification Request (Specific),540,105,10,3,10,3,True,[27],[28],25,True,2a24e6f15c202b70de99dbd6673633bd537b28f2ad10b74e2acd4f45807ec0f1,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:1:2,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:1,1,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:2,2,Assert / Elaborate,381,105,10,3,10,1,True,[5],[6],25,True,d7bc4f5eee44bfca14136d859732d0f1d9f323ec4c9fb3481f5e41fe9d24b72f,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:2:3,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:2,2,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:3,3,Assert / Elaborate,1250,106,10,3,10,2,True,[6],[7],25,True,607599112efa1d44912772c38038fb82674f412c0e087b209876c440399a887b,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:5:6,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:5,5,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:6,6,Assert / Elaborate,214,103,10,3,10,3,True,[15],[16],25,True,d4dbc6437087affe952281adbc50c9ccd7be9e5570b2facf29372ff1a1a9f6ed,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:6:7,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:6,6,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:7,7,Agree / Align,697,102,10,3,10,3,True,[16],[17],25,True,9322b242ff95b970fb8bf069a9c917e204ddc5c7e3260be9325bb87e13fac811,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:7:8,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:7,7,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:8,8,Assert / Elaborate,807,106,10,3,10,3,True,[17],[18],25,True,bcf4d43ec20bdeba3d55ab150178792730d0aec8f9a400358d02b3a747e855c9,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:8:9,religion,001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER,data_cleaned/conversation_moves_labeled/religion/001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER.json,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:8,8,religion:001-LIFE_IN_RHYTHM___THE_RHYTHM_OF_PRAYER:9,9,Assert / Elaborate,1396,103,10,3,10,3,True,[18],[19],25,True,f01e8f8f710c85aeb853348f5ffb0b5222b6ca57d982ad6b77c8899135302f22,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
