episode_id,file,host_speaker_id,method,confidence,num_turns,num_speakers,guest_tokens,host_tokens
89345,data/conversation_moves_labeled/89345.json,SPEAKER_00,heuristic_score,0.706,55,2,jon tester,new media broadcasters
89347,data/conversation_moves_labeled/89347.json,SPEAKER_01,heuristic_score,0.8313,7,2,greg gianforte,new media broadcasters
89358,data/conversation_moves_labeled/89358.json,SPEAKER_02,direct_host_cue,1.0,54,2,allen west,josh tolley
89372,data/conversation_moves_labeled/89372.json,SPEAKER_00,direct_host_cue,1.0,71,2,mazie hirono,politico
89396,data/conversation_moves_labeled/89396.json,SPEAKER_01,direct_host_cue,1.0,27,2,joaquin castro,cloudcast
89416,data/conversation_moves_labeled/89416.json,SPEAKER_01,direct_host_cue,1.0,45,2,elizabeth warren,panoply media
89419,data/conversation_moves_labeled/89419.json,SPEAKER_00,direct_host_cue,1.0,47,2,john hickenlooper,careers by design interviews
89421,data/conversation_moves_labeled/89421.json,SPEAKER_03,direct_host_cue,1.0,51,2,justin amash,cornell advocacy project
89447,data/conversation_moves_labeled/89447.json,SPEAKER_00,heuristic_score,0.99,22,2,ken buck,americhicks
89448,data/conversation_moves_labeled/89448.json,SPEAKER_00,direct_host_cue,1.0,21,2,ken buck,americhicks
89455,data/conversation_moves_labeled/89455.json,SPEAKER_01,direct_host_cue,1.0,23,2,virginia foxx,jared dyson
89458,data/conversation_moves_labeled/89458.json,SPEAKER_00,heuristic_score,0.7928,17,2,john kennedy,jeff crouere
90079,data/conversation_moves_labeled/90079.json,SPEAKER_01,direct_host_cue,1.0,19,2,colin allred,michelangelo signorile
90080,data/conversation_moves_labeled/90080.json,SPEAKER_01,direct_host_cue,1.0,21,2,ritchie torres,michelangelo signorile
90082,data/conversation_moves_labeled/90082.json,SPEAKER_00,direct_host_cue,1.0,21,2,elizabeth warren,michelangelo signorile
90083,data/conversation_moves_labeled/90083.json,SPEAKER_00,direct_host_cue,1.0,15,2,beto rourke,michelangelo signorile
90103,data/conversation_moves_labeled/90103.json,SPEAKER_01,direct_host_cue,1.0,55,2,mike thompson,francisco
90111,data/conversation_moves_labeled/90111.json,SPEAKER_01,direct_host_cue,1.0,21,2,suzan delbene,american medical association aly schweigert ama assn
90130,data/conversation_moves_labeled/90130.json,SPEAKER_00,direct_host_cue,1.0,69,2,rick crawford,dan crenshaw
90142,data/conversation_moves_labeled/90142.json,SPEAKER_01,heuristic_score,0.8526,40,2,paul ryan,dan crenshaw
90146,data/conversation_moves_labeled/90146.json,SPEAKER_01,heuristic_score,0.5875,90,2,kevin mccarthy,dan crenshaw
90147,data/conversation_moves_labeled/90147.json,SPEAKER_00,direct_host_cue,1.0,66,2,patrick mchenry,dan crenshaw
90148,data/conversation_moves_labeled/90148.json,SPEAKER_02,direct_host_cue,1.0,56,2,patrick mchenry,dan crenshaw
90149,data/conversation_moves_labeled/90149.json,SPEAKER_00,direct_host_cue,1.0,25,2,carlos curbelo,american enterprise aei
90166,data/conversation_moves_labeled/90166.json,SPEAKER_00,direct_host_cue,1.0,17,2,tina smith,kymn one
90167,data/conversation_moves_labeled/90167.json,SPEAKER_01,heuristic_score,0.5388,15,2,tina smith,kymn one
90168,data/conversation_moves_labeled/90168.json,SPEAKER_01,heuristic_score,0.5392,15,2,tina smith,kymn one
90169,data/conversation_moves_labeled/90169.json,SPEAKER_01,heuristic_score,0.5174,16,2,tina smith,kymn one
90170,data/conversation_moves_labeled/90170.json,SPEAKER_01,direct_host_cue,1.0,16,2,tina smith,kymn one
90171,data/conversation_moves_labeled/90171.json,SPEAKER_00,heuristic_score,0.7948,15,2,tina smith,kymn one
90172,data/conversation_moves_labeled/90172.json,SPEAKER_01,direct_host_cue,1.0,15,2,tina smith,kymn one
90173,data/conversation_moves_labeled/90173.json,SPEAKER_01,heuristic_score,0.581,17,2,tina smith,kymn one
90174,data/conversation_moves_labeled/90174.json,SPEAKER_01,direct_host_cue,1.0,19,2,tina smith,kymn one
90175,data/conversation_moves_labeled/90175.json,SPEAKER_00,heuristic_score,0.6018,17,2,tina smith,kymn one
90176,data/conversation_moves_labeled/90176.json,SPEAKER_00,heuristic_score,0.8562,19,2,tina smith,kymn one
90177,data/conversation_moves_labeled/90177.json,SPEAKER_00,heuristic_score,0.5808,17,2,tina smith,kymn one
90179,data/conversation_moves_labeled/90179.json,SPEAKER_00,heuristic_score,0.5918,18,2,tina smith,kymn one
90180,data/conversation_moves_labeled/90180.json,SPEAKER_00,heuristic_score,0.7706,17,2,tina smith,kymn one
90181,data/conversation_moves_labeled/90181.json,SPEAKER_00,direct_host_cue,1.0,17,2,tina smith,kymn one
90232,data/conversation_moves_labeled/90232.json,SPEAKER_01,heuristic_score,0.8526,29,2,derek kilmer,partnership for public service david marchick
90234,data/conversation_moves_labeled/90234.json,SPEAKER_01,direct_host_cue,1.0,21,2,mia love,utah politico hub audioboom
90279,data/conversation_moves_labeled/90279.json,SPEAKER_01,host_cue_tiebreak,0.5595,19,2,donald trump,caleb primrose
90361,data/conversation_moves_labeled/90361.json,SPEAKER_00,direct_host_cue,1.0,34,2,troy balderson,empowerment alliance
90371,data/conversation_moves_labeled/90371.json,SPEAKER_02,heuristic_score,0.783,49,2,ted cruz,spencer klavan soundfront
90542,data/conversation_moves_labeled/90542.json,SPEAKER_00,direct_host_cue,1.0,47,2,john hall,jode millman
90563,data/conversation_moves_labeled/90563.json,SPEAKER_00,heuristic_score,0.6901,3,2,tim scott,focus on family
90568,data/conversation_moves_labeled/90568.json,SPEAKER_00,heuristic_score,0.6435,19,2,jake auchincloss,stamatis astra
90578,data/conversation_moves_labeled/90578.json,SPEAKER_01,heuristic_score,0.99,50,2,ben sasse,national review
90580,data/conversation_moves_labeled/90580.json,SPEAKER_01,heuristic_score,0.7355,3,2,jennifer wexton,loudoun now
90596,data/conversation_moves_labeled/90596.json,SPEAKER_00,direct_host_cue,1.0,27,2,cory booker,paul rabil
90613,data/conversation_moves_labeled/90613.json,SPEAKER_00,direct_host_cue,1.0,41,2,bill clinton,hillary
90618,data/conversation_moves_labeled/90618.json,SPEAKER_01,direct_host_cue,1.0,47,2,sarah elfreth,sunil dasgupta
90632,data/conversation_moves_labeled/90632.json,SPEAKER_01,direct_host_cue,1.0,23,2,barbara lee,mother jones jamilah king
90646,data/conversation_moves_labeled/90646.json,SPEAKER_00,heuristic_score,0.7582,15,2,louie gohmert,jeff akin
90647,data/conversation_moves_labeled/90647.json,SPEAKER_00,heuristic_score,0.6074,15,2,,
90649,data/conversation_moves_labeled/90649.json,SPEAKER_00,heuristic_score,0.5836,13,2,louie gohmert,jeff akin
90695,data/conversation_moves_labeled/90695.json,SPEAKER_00,heuristic_score,0.6493,14,2,dave brat,theblazeradionetwork
90696,data/conversation_moves_labeled/90696.json,SPEAKER_01,heuristic_score,0.8137,20,2,mike lee,theblazeradionetwork
90700,data/conversation_moves_labeled/90700.json,SPEAKER_00,direct_host_cue,1.0,18,2,ted cruz,theblazeradionetwork
90701,data/conversation_moves_labeled/90701.json,SPEAKER_00,heuristic_score,0.9044,16,2,rand paul,theblazeradionetwork
90703,data/conversation_moves_labeled/90703.json,SPEAKER_01,heuristic_score,0.9839,32,2,jim demint,theblazeradionetwork
90704,data/conversation_moves_labeled/90704.json,SPEAKER_00,heuristic_score,0.589,16,2,ted cruz,theblazeradionetwork
90706,data/conversation_moves_labeled/90706.json,SPEAKER_00,direct_host_cue,1.0,43,2,david young,caffeinated thoughts
90746,data/conversation_moves_labeled/90746.json,SPEAKER_02,direct_host_cue,1.0,41,2,melissa hart,enterprise bank
90756,data/conversation_moves_labeled/90756.json,SPEAKER_00,direct_host_cue,1.0,22,2,cory booker,wnyc wnycdigital gmail
90818,data/conversation_moves_labeled/90818.json,SPEAKER_00,direct_host_cue,1.0,15,2,glenn grothman,maciver
90820,data/conversation_moves_labeled/90820.json,SPEAKER_00,heuristic_score,0.5928,29,2,bryan steil,maciver
90822,data/conversation_moves_labeled/90822.json,SPEAKER_01,heuristic_score,0.5495,33,2,scott fitzgerald,maciver
90823,data/conversation_moves_labeled/90823.json,SPEAKER_00,heuristic_score,0.6329,45,2,glenn grothman,maciver
90825,data/conversation_moves_labeled/90825.json,SPEAKER_00,direct_host_cue,1.0,38,2,glenn grothman,maciver
90828,data/conversation_moves_labeled/90828.json,SPEAKER_00,heuristic_score,0.7548,31,2,ron johnson,maciver
90829,data/conversation_moves_labeled/90829.json,SPEAKER_01,heuristic_score,0.7718,23,2,ron johnson,maciver
90830,data/conversation_moves_labeled/90830.json,SPEAKER_00,heuristic_score,0.867,31,2,glenn grothman,maciver
90831,data/conversation_moves_labeled/90831.json,SPEAKER_00,heuristic_score,0.6417,37,2,ron johnson,maciver
90832,data/conversation_moves_labeled/90832.json,SPEAKER_01,direct_host_cue,1.0,23,2,ron johnson,maciver
90834,data/conversation_moves_labeled/90834.json,SPEAKER_01,direct_host_cue,1.0,19,2,ron johnson,maciver
90835,data/conversation_moves_labeled/90835.json,SPEAKER_00,heuristic_score,0.7451,17,2,ron johnson,maciver
90843,data/conversation_moves_labeled/90843.json,SPEAKER_00,direct_host_cue,1.0,55,2,dean phillips,jewfolk inc
90847,data/conversation_moves_labeled/90847.json,SPEAKER_01,heuristic_score,0.508,17,2,marsha blackburn,wabc
90854,data/conversation_moves_labeled/90854.json,SPEAKER_00,direct_host_cue,1.0,35,2,markwayne mullin,undaunted life man by kyle thompson
90860,data/conversation_moves_labeled/90860.json,SPEAKER_01,direct_host_cue,1.0,23,2,markwayne mullin,undaunted life man by kyle thompson
90861,data/conversation_moves_labeled/90861.json,SPEAKER_01,direct_host_cue,1.0,31,2,markwayne mullin,undaunted life man by kyle thompson
90894,data/conversation_moves_labeled/90894.json,SPEAKER_00,direct_host_cue,1.0,56,2,jan schakowsky,aaron masliansky skev productions llc thechicagolandguide
90980,data/conversation_moves_labeled/90980.json,SPEAKER_00,heuristic_score,0.99,31,2,steve king,webmaster kcrw
90990,data/conversation_moves_labeled/90990.json,SPEAKER_01,heuristic_score,0.6401,13,2,anna eshoo,grantstern grant stern
90994,data/conversation_moves_labeled/90994.json,SPEAKER_01,direct_host_cue,1.0,96,2,joe garcia,grantstern grant stern
90997,data/conversation_moves_labeled/90997.json,SPEAKER_00,heuristic_score,0.5189,7,2,joe garcia,grantstern grant stern
90998,data/conversation_moves_labeled/90998.json,SPEAKER_00,heuristic_score,0.6055,3,2,joe garcia,grantstern grant stern
90999,data/conversation_moves_labeled/90999.json,SPEAKER_02,heuristic_score,0.5705,3,2,joe garcia,grantstern grant stern
91015,data/conversation_moves_labeled/91015.json,SPEAKER_00,direct_host_cue,1.0,23,2,mondaire jones,river towns media
91035,data/conversation_moves_labeled/91035.json,SPEAKER_00,direct_host_cue,1.0,49,2,mark kelly,gzero media gzeroworld gzeromedia ian bremmer
91056,data/conversation_moves_labeled/91056.json,SPEAKER_00,direct_host_cue,1.0,7,2,joe cunningham,wsc wscc
91072,data/conversation_moves_labeled/91072.json,SPEAKER_01,direct_host_cue,1.0,61,2,jake auchincloss,tim white ted nesi lee dooley wpri
91076,data/conversation_moves_labeled/91076.json,SPEAKER_00,direct_host_cue,1.0,43,2,jake auchincloss,tim white ted nesi lee dooley wpri
91092,data/conversation_moves_labeled/91092.json,SPEAKER_00,direct_host_cue,1.0,45,2,david cicilline,tim white ted nesi lee dooley wpri
91096,data/conversation_moves_labeled/91096.json,SPEAKER_00,direct_host_cue,1.0,18,2,jody hice,bob crittenden jeremy smith
91195,data/conversation_moves_labeled/91195.json,SPEAKER_00,heuristic_score,0.7621,47,2,alan grayson,nicole sandler
91197,data/conversation_moves_labeled/91197.json,SPEAKER_00,heuristic_score,0.5211,21,2,eric massa,nicole sandler
91198,data/conversation_moves_labeled/91198.json,SPEAKER_01,heuristic_score,0.5489,26,2,bernie sanders,nicole sandler
91199,data/conversation_moves_labeled/91199.json,SPEAKER_01,heuristic_score,0.7929,23,2,dennis kucinich,nicole sandler
91200,data/conversation_moves_labeled/91200.json,SPEAKER_00,heuristic_score,0.8131,28,2,eric massa,nicole sandler
91201,data/conversation_moves_labeled/91201.json,SPEAKER_00,heuristic_score,0.67,22,2,dennis kucinich,nicole sandler
91202,data/conversation_moves_labeled/91202.json,SPEAKER_01,heuristic_score,0.6368,35,2,dennis kucinich,nicole sandler
91207,data/conversation_moves_labeled/91207.json,SPEAKER_01,heuristic_score,0.9796,17,2,dennis kucinich,nicole sandler
91211,data/conversation_moves_labeled/91211.json,SPEAKER_00,heuristic_score,0.7067,22,2,eric massa,nicole sandler
91218,data/conversation_moves_labeled/91218.json,SPEAKER_00,heuristic_score,0.99,23,2,dennis kucinich,nicole sandler
91237,data/conversation_moves_labeled/91237.json,SPEAKER_00,host_cue_tiebreak,0.6911,37,2,dennis kucinich,rob kall
91238,data/conversation_moves_labeled/91238.json,SPEAKER_01,direct_host_cue,1.0,39,2,dennis kucinich,rob kall
91240,data/conversation_moves_labeled/91240.json,SPEAKER_01,direct_host_cue,1.0,47,2,angus king,cynthia dill keep up with
91247,data/conversation_moves_labeled/91247.json,SPEAKER_00,direct_host_cue,1.0,21,2,ed perlmutter,jonathan miller national leading hemp attorney advocate
91259,data/conversation_moves_labeled/91259.json,SPEAKER_00,direct_host_cue,1.0,19,2,ron paul,geopolitics empire
91277,data/conversation_moves_labeled/91277.json,SPEAKER_01,direct_host_cue,1.0,49,2,robert garcia,joshua nehmeh
91363,data/conversation_moves_labeled/91363.json,SPEAKER_01,heuristic_score,0.7761,13,2,jim himes,wicc meghan boyd
91366,data/conversation_moves_labeled/91366.json,SPEAKER_01,heuristic_score,0.99,11,2,richard blumenthal,wicc meghan boyd
91562,data/conversation_moves_labeled/91562.json,SPEAKER_00,direct_host_cue,1.0,38,2,mondaire jones,jewish community relations council new york
91563,data/conversation_moves_labeled/91563.json,SPEAKER_00,direct_host_cue,1.0,51,2,eliot engel,jewish community relations council new york michael miller
91564,data/conversation_moves_labeled/91564.json,SPEAKER_00,direct_host_cue,1.0,51,2,ritchie torres,jewish community relations council new york
91586,data/conversation_moves_labeled/91586.json,SPEAKER_00,heuristic_score,0.8778,15,2,mike rounds,beltway beef
91587,data/conversation_moves_labeled/91587.json,SPEAKER_01,heuristic_score,0.878,15,2,mike rounds,beltway beef
91615,data/conversation_moves_labeled/91615.json,SPEAKER_01,heuristic_score,0.5485,9,2,rodney davis,vidette staff
91644,data/conversation_moves_labeled/91644.json,SPEAKER_01,direct_host_cue,1.0,43,2,scott brown,nzme
91645,data/conversation_moves_labeled/91645.json,SPEAKER_01,direct_host_cue,1.0,45,2,john lewis,bill kalmenson
91646,data/conversation_moves_labeled/91646.json,SPEAKER_00,heuristic_score,0.799,32,2,betty mccollum,minnesota reformer
91651,data/conversation_moves_labeled/91651.json,SPEAKER_00,direct_host_cue,1.0,18,2,jared golden,maine better
91652,data/conversation_moves_labeled/91652.json,SPEAKER_00,heuristic_score,0.5053,25,2,eric sorensen,prairie communications
91653,data/conversation_moves_labeled/91653.json,SPEAKER_00,heuristic_score,0.8075,13,2,eric sorensen,prairie communications
91654,data/conversation_moves_labeled/91654.json,SPEAKER_00,direct_host_cue,1.0,29,2,eric sorensen,prairie communications
91655,data/conversation_moves_labeled/91655.json,SPEAKER_01,direct_host_cue,1.0,25,2,cheri bustos,prairie communications vanessa wetterling
91671,data/conversation_moves_labeled/91671.json,SPEAKER_00,direct_host_cue,1.0,41,2,charlie crist,saltermitchell pr
91859,data/conversation_moves_labeled/91859.json,SPEAKER_01,heuristic_score,0.99,14,2,ro khanna,gbh prx wnyc studios
91864,data/conversation_moves_labeled/91864.json,SPEAKER_01,direct_host_cue,1.0,28,2,,
91889,data/conversation_moves_labeled/91889.json,SPEAKER_01,host_cue_tiebreak,0.99,39,2,jim kolbe,gideon culman
91894,data/conversation_moves_labeled/91894.json,SPEAKER_00,direct_host_cue,1.0,44,2,adam kinzinger,good faith curtis chang
91908,data/conversation_moves_labeled/91908.json,SPEAKER_01,heuristic_score,0.5556,7,2,cory booker,
91910,data/conversation_moves_labeled/91910.json,SPEAKER_01,heuristic_score,0.6334,6,2,barack obama,
91911,data/conversation_moves_labeled/91911.json,SPEAKER_00,heuristic_score,0.7296,32,2,hillary clinton,
91912,data/conversation_moves_labeled/91912.json,SPEAKER_00,heuristic_score,0.5623,29,2,donald trump,
91921,data/conversation_moves_labeled/91921.json,SPEAKER_00,direct_host_cue,1.0,17,2,dennis kucinich,david swanson davidcnswanson
91922,data/conversation_moves_labeled/91922.json,SPEAKER_00,direct_host_cue,1.0,23,2,dennis kucinich,david swanson davidcnswanson
91926,data/conversation_moves_labeled/91926.json,SPEAKER_01,direct_host_cue,1.0,17,2,,
91927,data/conversation_moves_labeled/91927.json,SPEAKER_01,direct_host_cue,1.0,17,2,,
91928,data/conversation_moves_labeled/91928.json,SPEAKER_01,direct_host_cue,1.0,25,2,john mannion,dustin czarny
91929,data/conversation_moves_labeled/91929.json,SPEAKER_01,host_cue_tiebreak,0.6363,3,2,john faso,center for accountability modernization innovation
91947,data/conversation_moves_labeled/91947.json,SPEAKER_01,heuristic_score,0.903,50,2,jay obernolte,santa monica daily press publisher smdp evan meyer
91966,data/conversation_moves_labeled/91966.json,SPEAKER_00,heuristic_score,0.6271,109,2,ayanna pressley,matt malley
91980,data/conversation_moves_labeled/91980.json,SPEAKER_01,direct_host_cue,1.0,26,2,jamie raskin,real trnn
91983,data/conversation_moves_labeled/91983.json,SPEAKER_00,direct_host_cue,1.0,13,2,keith ellison,kaleidoscope islam umbreen bhatti
91984,data/conversation_moves_labeled/91984.json,SPEAKER_01,direct_host_cue,1.0,61,2,tom cotton,america
92287,data/conversation_moves_labeled/92287.json,SPEAKER_00,direct_host_cue,1.0,39,2,josh hawley,digging in with missouri farm bureau
92288,data/conversation_moves_labeled/92288.json,SPEAKER_01,direct_host_cue,1.0,29,2,eric burlison,digging in with missouri farm bureau
92290,data/conversation_moves_labeled/92290.json,SPEAKER_01,direct_host_cue,1.0,19,2,vicky hartzler,digging in with missouri farm bureau
92291,data/conversation_moves_labeled/92291.json,SPEAKER_00,direct_host_cue,1.0,23,2,josh hawley,digging in with missouri farm bureau
92292,data/conversation_moves_labeled/92292.json,SPEAKER_00,direct_host_cue,1.0,23,2,jason smith,digging in with missouri farm bureau
92295,data/conversation_moves_labeled/92295.json,SPEAKER_00,direct_host_cue,1.0,17,2,blaine luetkemeyer,digging in with missouri farm bureau
92297,data/conversation_moves_labeled/92297.json,SPEAKER_02,heuristic_score,0.5566,23,2,blaine luetkemeyer,digging in with missouri farm bureau
92298,data/conversation_moves_labeled/92298.json,SPEAKER_01,direct_host_cue,1.0,22,2,josh hawley,digging in with missouri farm bureau
92299,data/conversation_moves_labeled/92299.json,SPEAKER_00,direct_host_cue,1.0,29,2,sam graves,digging in with missouri farm bureau
92300,data/conversation_moves_labeled/92300.json,SPEAKER_02,direct_host_cue,1.0,27,2,vicky hartzler,digging in with missouri farm bureau
92301,data/conversation_moves_labeled/92301.json,SPEAKER_00,direct_host_cue,1.0,27,2,roy blunt,digging in with missouri farm bureau
92307,data/conversation_moves_labeled/92307.json,SPEAKER_01,direct_host_cue,1.0,41,2,josh hawley,digging in with missouri farm bureau
92309,data/conversation_moves_labeled/92309.json,SPEAKER_00,direct_host_cue,1.0,37,2,vicky hartzler,digging in with missouri farm bureau
92312,data/conversation_moves_labeled/92312.json,SPEAKER_01,direct_host_cue,1.0,37,2,sarah mcbride,karl stomberg
92332,data/conversation_moves_labeled/92332.json,SPEAKER_01,direct_host_cue,1.0,23,2,debbie dingell,senior alliance
92346,data/conversation_moves_labeled/92346.json,SPEAKER_00,direct_host_cue,1.0,37,2,,
92354,data/conversation_moves_labeled/92354.json,SPEAKER_01,direct_host_cue,1.0,25,2,jean schmidt,death penalty information center
92357,data/conversation_moves_labeled/92357.json,SPEAKER_00,heuristic_score,0.9802,25,2,sheila jackson lee,donnie houston
92373,data/conversation_moves_labeled/92373.json,SPEAKER_01,direct_host_cue,1.0,16,2,josh hawley,timmerie geagea relevant
92376,data/conversation_moves_labeled/92376.json,SPEAKER_00,direct_host_cue,1.0,13,2,tammy duckworth,gallup
92377,data/conversation_moves_labeled/92377.json,SPEAKER_00,heuristic_score,0.7933,17,2,chuck hagel,gallup
92379,data/conversation_moves_labeled/92379.json,SPEAKER_00,direct_host_cue,1.0,21,2,chuck hagel,gallup
92407,data/conversation_moves_labeled/92407.json,SPEAKER_01,heuristic_score,0.8671,13,2,john rutherford,jacksonville morning cox media group
92416,data/conversation_moves_labeled/92416.json,SPEAKER_00,heuristic_score,0.633,7,2,,
92453,data/conversation_moves_labeled/92453.json,SPEAKER_00,direct_host_cue,1.0,39,2,josh hawley,daws
92599,data/conversation_moves_labeled/92599.json,SPEAKER_01,heuristic_score,0.7483,50,2,jamie raskin,magnificent noise
92604,data/conversation_moves_labeled/92604.json,SPEAKER_00,direct_host_cue,1.0,9,2,kat cammack,speech first cherise trump
92617,data/conversation_moves_labeled/92617.json,SPEAKER_01,direct_host_cue,1.0,33,2,doug jones,rob dube
92618,data/conversation_moves_labeled/92618.json,SPEAKER_01,direct_host_cue,1.0,13,2,richard gephardt,monmouth college
92625,data/conversation_moves_labeled/92625.json,SPEAKER_01,direct_host_cue,1.0,26,2,dina titus,las vegas review journal
92626,data/conversation_moves_labeled/92626.json,SPEAKER_00,direct_host_cue,1.0,24,2,joe biden,las vegas review journal
92629,data/conversation_moves_labeled/92629.json,SPEAKER_00,direct_host_cue,1.0,7,2,kamala harris,las vegas review journal
92648,data/conversation_moves_labeled/92648.json,SPEAKER_00,heuristic_score,0.7785,66,2,adam schiff,upfront ventures
92799,data/conversation_moves_labeled/92799.json,SPEAKER_00,direct_host_cue,1.0,21,2,jesse jackson,glenn perkins
92823,data/conversation_moves_labeled/92823.json,SPEAKER_00,heuristic_score,0.7019,17,2,seth moulton,close gap
92833,data/conversation_moves_labeled/92833.json,SPEAKER_00,direct_host_cue,1.0,35,2,jason chaffetz,utah politics with bryan schott
92835,data/conversation_moves_labeled/92835.json,SPEAKER_00,direct_host_cue,1.0,15,2,mitt romney,utah politics with bryan schott
92836,data/conversation_moves_labeled/92836.json,SPEAKER_00,direct_host_cue,1.0,27,2,rob bishop,utah politics with bryan schott
92839,data/conversation_moves_labeled/92839.json,SPEAKER_00,direct_host_cue,1.0,23,2,mitt romney,utah politics with bryan schott
92840,data/conversation_moves_labeled/92840.json,SPEAKER_00,direct_host_cue,1.0,29,2,jason chaffetz,utah politics with bryan schott
92845,data/conversation_moves_labeled/92845.json,SPEAKER_00,direct_host_cue,1.0,79,2,joe walsh,dylan price
92857,data/conversation_moves_labeled/92857.json,SPEAKER_01,heuristic_score,0.6022,20,2,jane harman,symposium stockholm
92858,data/conversation_moves_labeled/92858.json,SPEAKER_00,heuristic_score,0.7565,13,2,debbie dingell,cumulus media detroit curtis paul
92861,data/conversation_moves_labeled/92861.json,SPEAKER_00,heuristic_score,0.99,23,2,gary peters,cumulus media detroit curtis paul
92862,data/conversation_moves_labeled/92862.json,SPEAKER_00,heuristic_score,0.5386,21,2,debbie dingell,cumulus media detroit curtis paul
92863,data/conversation_moves_labeled/92863.json,SPEAKER_00,heuristic_score,0.8066,13,2,peter meijer,cumulus media detroit curtis paul
92864,data/conversation_moves_labeled/92864.json,SPEAKER_00,heuristic_score,0.8881,19,2,tom barrett,cumulus media detroit curtis paul
92865,data/conversation_moves_labeled/92865.json,SPEAKER_01,heuristic_score,0.8283,13,2,tim walberg,cumulus media detroit curtis paul
92867,data/conversation_moves_labeled/92867.json,SPEAKER_00,heuristic_score,0.5831,31,2,debbie dingell,cumulus media detroit curtis paul
92869,data/conversation_moves_labeled/92869.json,SPEAKER_01,heuristic_score,0.5579,21,2,debbie dingell,cumulus media detroit curtis paul
92870,data/conversation_moves_labeled/92870.json,SPEAKER_00,direct_host_cue,1.0,13,2,peter meijer,cumulus media detroit curtis paul
92871,data/conversation_moves_labeled/92871.json,SPEAKER_00,direct_host_cue,1.0,13,2,tim walberg,cumulus media detroit curtis paul
92873,data/conversation_moves_labeled/92873.json,SPEAKER_01,heuristic_score,0.99,17,2,tom barrett,cumulus media detroit curtis paul
92876,data/conversation_moves_labeled/92876.json,SPEAKER_01,heuristic_score,0.8452,25,2,debbie dingell,cumulus media detroit curtis paul
92877,data/conversation_moves_labeled/92877.json,SPEAKER_00,heuristic_score,0.8096,15,2,debbie dingell,cumulus media detroit curtis paul
92912,data/conversation_moves_labeled/92912.json,SPEAKER_01,direct_host_cue,1.0,33,2,daniel lipinski,notre dame de nicola center for ethics culture
92921,data/conversation_moves_labeled/92921.json,SPEAKER_00,direct_host_cue,1.0,47,2,derek schmidt,reflector
92923,data/conversation_moves_labeled/92923.json,SPEAKER_01,heuristic_score,0.8316,39,2,jerry moran,reflector
92924,data/conversation_moves_labeled/92924.json,SPEAKER_01,direct_host_cue,1.0,25,2,sharice davids,reflector
92925,data/conversation_moves_labeled/92925.json,SPEAKER_00,direct_host_cue,1.0,63,2,derek schmidt,reflector
92926,data/conversation_moves_labeled/92926.json,SPEAKER_00,heuristic_score,0.99,41,2,pat roberts,reflector
92973,data/conversation_moves_labeled/92973.json,SPEAKER_01,direct_host_cue,1.0,105,2,pete gallego,texas tribune
93048,data/conversation_moves_labeled/93048.json,SPEAKER_01,heuristic_score,0.5103,41,2,dennis kucinich,tony mazur
93180,data/conversation_moves_labeled/93180.json,SPEAKER_01,direct_host_cue,1.0,37,2,tulsi gabbard,reshma saujani girls who code
93200,data/conversation_moves_labeled/93200.json,SPEAKER_01,direct_host_cue,1.0,25,2,jim jordan,ashbrook center jeff sikkenga
93202,data/conversation_moves_labeled/93202.json,SPEAKER_00,heuristic_score,0.64,35,2,troy balderson,ashbrook center jeff sikkenga
93203,data/conversation_moves_labeled/93203.json,SPEAKER_00,heuristic_score,0.9653,19,2,mike pence,ashbrook center jeff sikkenga
93212,data/conversation_moves_labeled/93212.json,SPEAKER_01,direct_host_cue,1.0,35,2,sherrod brown,art swift
93235,data/conversation_moves_labeled/93235.json,SPEAKER_00,heuristic_score,0.9111,17,2,lori trahan,arianna roberts gabrielle
93249,data/conversation_moves_labeled/93249.json,SPEAKER_00,direct_host_cue,1.0,8,2,ted cruz,daily wire dailywire ben shapiro
93253,data/conversation_moves_labeled/93253.json,SPEAKER_00,heuristic_score,0.8863,17,2,ron desantis,daily wire dailywire ben shapiro
93254,data/conversation_moves_labeled/93254.json,SPEAKER_00,heuristic_score,0.9688,28,2,ron desantis,daily wire dailywire ben shapiro
93258,data/conversation_moves_labeled/93258.json,SPEAKER_00,direct_host_cue,1.0,40,2,ted cruz,daily wire dailywire ben shapiro
93290,data/conversation_moves_labeled/93290.json,SPEAKER_01,direct_host_cue,1.0,35,2,paul gosar,sam jacobs ammo
93294,data/conversation_moves_labeled/93294.json,SPEAKER_00,host_cue_tiebreak,0.99,71,2,trey gowdy,princeton university policy punchline
93357,data/conversation_moves_labeled/93357.json,SPEAKER_00,heuristic_score,0.9655,28,2,,
93368,data/conversation_moves_labeled/93368.json,SPEAKER_01,heuristic_score,0.7561,26,2,sam brownback,ave maria
94071,data/conversation_moves_labeled/94071.json,SPEAKER_01,direct_host_cue,1.0,19,2,cori bush,jewish currents
94140,data/conversation_moves_labeled/94140.json,SPEAKER_03,heuristic_score,0.99,148,2,mike lee,glenn beck blaze
94141,data/conversation_moves_labeled/94141.json,SPEAKER_00,direct_host_cue,1.0,23,2,beto rourke,nivien saleh ph
94146,data/conversation_moves_labeled/94146.json,SPEAKER_01,direct_host_cue,1.0,49,2,francis rooney,student content wrfh free hillsdale
94147,data/conversation_moves_labeled/94147.json,SPEAKER_00,direct_host_cue,1.0,33,2,francis rooney,student content wrfh free hillsdale
