episode_id,turn_idx,duration_sec,assumption_count_in_turn,new_assumption_count,implicature_load,gap_to_next_sec,next_response_type,next_turn_type_label,next_conversation_move_label
94407,9,14.451000000000022,4,4,3.6127500000000055,1.0299999999999727,Substantive,Substantive,Assert / Elaborate
94407,10,40.88200000000006,4,4,10.220500000000015,0.05999999999994543,Substantive,Substantive,Assert / Elaborate
94407,11,65.50900000000001,10,10,6.550900000000001,0.6680000000000064,Substantive,Substantive,Correction / Challenge
94407,12,54.561000000000035,10,10,5.456100000000004,0.9329999999999927,Substantive,Substantive,Assert / Elaborate
94407,13,261.97799999999995,10,10,26.197799999999994,1.09699999999998,Substantive,Substantive,Stonewalling / Non-Response
94407,14,65.226,10,10,6.5226,,Silence/Abandonment,,
94408,0,18.55,5,5,3.71,0.11999999999999744,Substantive,Substantive,Assert / Elaborate
94408,1,23.368,10,10,2.3367999999999998,0.020000000000003126,Substantive,Substantive,Assert / Elaborate
94408,2,8.143,5,5,1.6286,0.19999999999999574,Substantive,Substantive,Assert / Elaborate
94408,3,26.081000000000003,10,10,2.6081000000000003,0.8010000000000019,Clarification,Substantive,Clarification Request (Specific)
94408,4,17.622,5,5,3.5244,0.9609999999999985,Substantive,Substantive,Assert / Elaborate
94408,5,39.47099999999999,7,7,5.6387142857142845,0.21999999999999886,Silence/Abandonment,Substantive,Topic Shift
94408,6,0.12000000000000455,4,4,0.030000000000001137,2.7210000000000036,Substantive,Substantive,Assert / Elaborate
94408,7,11.965000000000003,5,5,2.3930000000000007,0.47999999999998977,Clarification,Substantive,Clarification Request (Specific)
94408,8,4.302000000000021,4,4,1.0755000000000052,0.23999999999998067,Clarification,Substantive,Clarification Request (Generic)
94408,9,0.3400000000000034,0,0,,0.700000000000017,Clarification,Substantive,Clarification Request (Generic)
94408,10,0.19999999999998863,0,0,,0.32099999999999795,Substantive,Substantive,Assert / Elaborate
94408,11,46.47300000000001,10,10,4.647300000000001,0.37999999999999545,Clarification,Substantive,Clarification Request (Specific)
94408,12,10.667000000000002,5,5,2.1334000000000004,0.37999999999999545,Substantive,Substantive,Assert / Elaborate
94408,13,58.12100000000001,10,10,5.812100000000001,0.4399999999999977,Clarification,Substantive,Clarification Request (Specific)
94408,14,1.1800000000000068,3,3,0.3933333333333356,1.3799999999999955,Substantive,Substantive,Assert / Elaborate
94408,15,38.26999999999998,6,6,6.37833333333333,0.4200000000000159,Substantive,Substantive,Stonewalling / Non-Response
94408,16,1.1809999999999832,5,5,0.23619999999999663,1.100999999999999,Backchannel,Substantive,Agree / Align
94408,17,1.5609999999999786,4,4,0.39024999999999466,0.160000000000025,Clarification,Substantive,Clarification Request (Specific)
94408,18,8.02600000000001,4,4,2.0065000000000026,0.01999999999998181,Substantive,Substantive,Assert / Elaborate
94408,19,9.646999999999991,5,5,1.9293999999999982,0.26000000000004775,Clarification,Substantive,Clarification Request (Specific)
94408,20,7.8629999999999995,5,5,1.5726,0.08099999999996044,Substantive,Substantive,Assert / Elaborate
94408,21,31.334000000000003,7,7,4.476285714285715,0.4410000000000309,Substantive,Substantive,Assert / Elaborate
94408,22,42.347999999999956,10,10,4.2347999999999955,,Silence/Abandonment,,
94409,0,153.174,10,10,15.317400000000001,0.1209999999999809,Substantive,Substantive,Assert / Elaborate
94409,1,25.162000000000006,5,5,5.032400000000001,0.7800000000000011,Clarification,Substantive,Clarification Request (Specific)
94409,2,13.171999999999997,5,5,2.6343999999999994,0.8629999999999995,Substantive,Substantive,Assert / Elaborate
94409,3,111.91299999999998,10,10,11.191299999999998,0.36400000000003274,Substantive,Substantive,Answer
94409,4,44.81,10,10,4.481,0.20099999999996498,Substantive,Substantive,Assert / Elaborate
94409,5,300.79400000000004,0,0,,0.15999999999996817,Clarification,Substantive,Clarification Request (Specific)
94409,6,26.49700000000007,5,5,5.2994000000000145,0.2399999999998954,Substantive,Substantive,Assert / Elaborate
94409,7,69.269,6,6,11.544833333333335,0.12000000000000455,Clarification,Substantive,Clarification Request (Specific)
94409,8,17.77500000000009,6,6,2.962500000000015,0.4199999999999591,Substantive,Substantive,Assert / Elaborate
94409,9,188.70000000000005,10,10,18.870000000000005,1.4239999999999782,Clarification,Substantive,Clarification Request (Specific)
94409,10,29.625999999999976,7,7,4.232285714285711,0.31999999999993634,Substantive,Substantive,Assert / Elaborate
94409,11,166.27100000000007,5,5,33.25420000000001,0.42000000000007276,Clarification,Substantive,Clarification Request (Specific)
94409,12,26.449999999999818,6,6,4.408333333333303,1.6820000000000164,Clarification,Substantive,Clarification Request (Generic)
94409,13,11.223000000000184,4,4,2.805750000000046,0.03999999999996362,Clarification,Substantive,Clarification Request (Specific)
94409,14,12.482999999999947,5,5,2.4965999999999893,0.2400000000000091,Substantive,Substantive,Stonewalling / Non-Response
94409,15,1.8209999999999127,4,4,0.45524999999997817,0.6410000000000764,Backchannel,Backchannel,Agree / Align
94409,16,0.5,0,0,,2.102000000000089,Substantive,Substantive,Assert / Elaborate
94409,17,97.86199999999985,10,10,9.786199999999985,0.35799999999994725,Substantive,Substantive,Assert / Elaborate
94409,18,29.873000000000047,7,7,4.2675714285714355,0.7799999999999727,Substantive,Substantive,Assert / Elaborate
94409,19,62.65800000000013,6,6,10.443000000000021,0.2439999999999145,Substantive,Substantive,Assert / Elaborate
94409,20,24.0150000000001,6,6,4.002500000000016,0.9009999999998399,Backchannel,Substantive,Agree / Align
94409,21,2.8220000000001164,4,4,0.7055000000000291,1.0109999999999673,Clarification,Substantive,Clarification Request (Specific)
94409,22,12.567999999999984,5,5,2.5135999999999967,0.36000000000012733,Substantive,Substantive,Assert / Elaborate
94409,23,92.71299999999997,5,5,18.542599999999993,0.11999999999989086,Substantive,Substantive,Agree / Align
94409,24,14.16599999999994,5,5,2.833199999999988,0.3000000000001819,Substantive,Substantive,Agree / Align
94409,25,5.321999999999889,4,4,1.3304999999999723,0.4980000000000473,Substantive,Substantive,Assert / Elaborate
94409,26,53.327999999999975,10,10,5.332799999999997,,Silence/Abandonment,,
94410,0,24.877000000000002,4,4,6.219250000000001,0.9420000000000002,Substantive,Substantive,Answer
94410,1,22.129999999999995,5,5,4.425999999999999,0.7210000000000036,Clarification,Substantive,Clarification Request (Specific)
94410,2,3.003999999999998,4,4,0.7509999999999994,1.2800000000000011,Substantive,Substantive,Assert / Elaborate
94410,3,37.696,5,5,7.539199999999999,0.7609999999999957,Clarification,Substantive,Clarification Request (Specific)
94410,4,2.602000000000004,4,4,0.650500000000001,1.100999999999999,Substantive,Substantive,Answer
94410,5,1.882000000000005,4,4,0.47050000000000125,0.9009999999999962,Substantive,Substantive,Assert / Elaborate
94410,6,3.0420000000000016,5,5,0.6084000000000003,1.1219999999999999,Substantive,Substantive,Assert / Elaborate
94410,7,9.486999999999995,5,5,1.8973999999999989,1.7020000000000124,Substantive,Substantive,Assert / Elaborate
94410,8,33.02599999999998,7,7,4.717999999999997,1.3130000000000166,Substantive,Substantive,Assert / Elaborate
94410,9,178.777,10,10,17.877699999999997,0.7220000000000368,Substantive,Substantive,Correction / Challenge
94410,10,41.835999999999956,7,7,5.976571428571423,2.444000000000017,Substantive,Substantive,Assert / Elaborate
94410,11,75.35000000000002,10,10,7.535000000000002,1.363999999999976,Clarification,Substantive,Clarification Request (Generic)
94410,12,4.086000000000013,4,4,1.0215000000000032,1.9219999999999686,Substantive,Substantive,Assert / Elaborate
94410,13,69.54399999999998,8,8,8.692999999999998,0.40200000000004366,Substantive,Substantive,Assert / Elaborate
94410,14,53.91899999999998,10,10,5.391899999999998,0.5710000000000264,Substantive,Substantive,Assert / Elaborate
94410,15,74.0,6,6,12.333333333333334,0.5029999999999291,Substantive,Substantive,Assert / Elaborate
94410,16,40.23300000000006,7,7,5.747571428571438,1.4650000000000318,Substantive,Substantive,Assert / Elaborate
94410,17,126.02499999999998,10,10,12.602499999999997,1.5839999999999463,Silence/Abandonment,Substantive,Topic Shift
94410,18,47.894000000000005,10,10,4.7894000000000005,0.5540000000000873,Substantive,Substantive,Assert / Elaborate
94410,19,169.42799999999988,10,10,16.942799999999988,0.8910000000000764,Substantive,Substantive,Agree / Align
94410,20,16.355000000000018,5,5,3.2710000000000035,1.81899999999996,Substantive,Substantive,Assert / Elaborate
94410,21,41.246000000000095,5,5,8.24920000000002,0.890999999999849,Substantive,Substantive,Agree / Align
94410,22,16.710000000000036,5,5,3.342000000000007,0.8820000000000618,Substantive,Substantive,Stonewalling / Non-Response
94410,23,1.6829999999999927,4,4,0.4207499999999982,1.4479999999998654,Substantive,Substantive,Assert / Elaborate
94410,24,44.40100000000007,10,10,4.440100000000006,,Silence/Abandonment,,
94412,0,35.045,6,6,5.840833333333333,0.6599999999999966,Backchannel,Substantive,Agree / Align
94412,1,2.4819999999999993,3,3,0.8273333333333331,1.0470000000000041,Substantive,Substantive,Answer
94412,2,13.954,6,6,2.3256666666666668,1.4769999999999968,Substantive,Substantive,Assert / Elaborate
94412,3,103.912,10,10,10.391200000000001,0.4399999999999977,Clarification,Substantive,Clarification Request (Specific)
94412,4,8.585000000000008,5,5,1.7170000000000016,0.7609999999999957,Substantive,Disrupted,Assert / Elaborate
94412,5,39.50399999999999,6,6,6.583999999999999,0.8810000000000002,Clarification,Substantive,Clarification Request (Specific)
94412,6,2.9819999999999993,4,4,0.7454999999999998,1.9010000000000105,Substantive,Substantive,Assert / Elaborate
94412,7,25.816000000000003,7,7,3.688,1.6359999999999957,Clarification,Substantive,Clarification Request (Specific)
94412,8,18.397999999999968,5,5,3.6795999999999935,1.531000000000006,Substantive,Substantive,Assert / Elaborate
94412,9,113.60700000000003,10,10,11.360700000000003,1.521000000000015,Clarification,Substantive,Clarification Request (Specific)
94412,10,12.826999999999998,4,4,3.2067499999999995,0.8669999999999618,Substantive,Substantive,Assert / Elaborate
94412,11,61.428,6,6,10.238,1.386000000000024,Substantive,Substantive,Assert / Elaborate
94412,12,53.363999999999976,8,8,6.670499999999997,1.6210000000000377,Substantive,Substantive,Assert / Elaborate
94412,13,29.924000000000035,6,6,4.987333333333339,2.1829999999999927,Clarification,Substantive,Clarification Request (Specific)
94412,14,20.1099999999999,6,6,3.35166666666665,1.2200000000000273,Substantive,Substantive,Assert / Elaborate
94412,15,62.64499999999998,10,10,6.264499999999998,1.1760000000000446,Clarification,Substantive,Clarification Request (Specific)
94412,16,45.36800000000005,6,6,7.561333333333342,1.8599999999999,Substantive,Substantive,Assert / Elaborate
94412,17,88.12300000000005,6,6,14.687166666666675,1.9009999999999536,Clarification,Substantive,Clarification Request (Specific)
94412,18,5.985000000000014,5,5,1.1970000000000027,1.5810000000000173,Substantive,Substantive,Assert / Elaborate
94412,19,63.416000000000054,7,7,9.05942857142858,2.1469999999999345,Substantive,Substantive,Assert / Elaborate
94412,20,64.52499999999998,10,10,6.452499999999998,1.1370000000000573,Substantive,Substantive,Agree / Align
94412,21,61.77200000000005,10,10,6.1772000000000045,2.050999999999931,Clarification,Substantive,Clarification Request (Generic)
94412,22,7.908999999999992,4,4,1.977249999999998,0.8010000000000446,Substantive,Substantive,Assert / Elaborate
94412,23,138.9469999999999,10,10,13.89469999999999,1.9370000000001255,Substantive,Substantive,Agree / Align
94412,24,21.123000000000047,5,5,4.2246000000000095,1.1649999999999636,Substantive,Substantive,Answer
94412,25,19.30600000000004,5,5,3.861200000000008,0.5799999999999272,Substantive,Substantive,Agree / Align
94412,26,9.123000000000047,5,5,1.8246000000000095,0.8029999999998836,Backchannel,Backchannel,Stonewalling / Non-Response
94412,27,0.5920000000000982,0,0,,,Silence/Abandonment,,
94413,0,92.91,10,10,9.291,0.09999999999999432,Backchannel,Backchannel,Agree / Align
94413,1,1.3810000000000002,4,4,0.34525000000000006,1.1209999999999951,Substantive,Substantive,Assert / Elaborate
94413,2,18.11200000000001,6,6,3.018666666666668,0.12000000000000455,Substantive,Substantive,Assert / Elaborate
94413,3,84.57999999999998,10,10,8.457999999999998,0.30800000000002115,Substantive,Substantive,Assert / Elaborate
94413,4,23.62899999999999,5,5,4.725799999999998,0.7049999999999841,Substantive,Substantive,Assert / Elaborate
94413,5,72.156,7,7,10.308000000000002,0.4770000000000323,Clarification,Substantive,Clarification Request (Specific)
94413,6,40.22799999999995,6,6,6.704666666666658,0.2610000000000241,Substantive,Substantive,Assert / Elaborate
94413,7,121.51799999999997,10,10,12.151799999999998,0.26000000000004775,Substantive,Substantive,Assert / Elaborate
94413,8,44.28499999999997,8,8,5.535624999999996,0.6999999999999886,Substantive,Substantive,Assert / Elaborate
94413,9,106.42599999999999,10,10,10.642599999999998,1.5600000000000591,Clarification,Substantive,Clarification Request (Specific)
94413,10,19.91700000000003,5,5,3.983400000000006,0.07999999999992724,Substantive,Substantive,Assert / Elaborate
94413,11,56.52200000000005,7,7,8.074571428571435,0.12000000000000455,Substantive,Substantive,Assert / Elaborate
94413,12,61.767999999999915,5,5,12.353599999999982,1.0600000000000591,Substantive,Substantive,Agree / Align
94413,13,96.53899999999999,8,8,12.067374999999998,0.17999999999994998,Clarification,Substantive,Clarification Request (Specific)
94413,14,19.326999999999998,4,4,4.8317499999999995,0.7410000000000991,Substantive,Substantive,Assert / Elaborate
94413,15,72.99000000000001,8,8,9.123750000000001,0.15999999999996817,Clarification,Substantive,Clarification Request (Specific)
94413,16,11.067999999999984,5,5,2.213599999999997,0.5610000000000355,Substantive,Substantive,Assert / Elaborate
94413,17,74.90300000000002,10,10,7.490300000000002,1.0319999999999254,Silence/Abandonment,Substantive,Topic Shift
94413,18,30.29099999999994,5,5,6.058199999999988,0.7609999999999673,Substantive,Substantive,Assert / Elaborate
94413,19,58.702,10,10,5.8702,0.2800000000002001,Substantive,Substantive,Assert / Elaborate
94413,20,24.302999999999884,5,5,4.860599999999977,0.5799999999999272,Substantive,Substantive,Assert / Elaborate
94413,21,48.590000000000146,9,9,5.398888888888905,0.7570000000000618,Substantive,Substantive,Assert / Elaborate
94413,22,17.442999999999984,5,5,3.488599999999997,0.31999999999993634,Substantive,Substantive,Assert / Elaborate
94413,23,25.48700000000008,5,5,5.097400000000016,0.1799999999998363,Substantive,Substantive,Agree / Align
94413,24,16.235000000000127,6,6,2.7058333333333544,0.6199999999998909,Backchannel,Backchannel,Stonewalling / Non-Response
94413,25,1.3220000000001164,4,4,0.3305000000000291,0.6759999999999309,Substantive,Substantive,Assert / Elaborate
94413,26,171.86899999999991,10,10,17.18689999999999,,Silence/Abandonment,,
94414,0,127.26299999999999,10,10,12.726299999999998,0.21999999999999886,Substantive,Substantive,Assert / Elaborate
94414,1,131.83100000000002,10,10,13.183100000000001,0.3410000000000082,Substantive,Substantive,Assert / Elaborate
94414,2,212.207,10,10,21.2207,,Silence/Abandonment,,
94415,0,106.83,10,10,10.683,0.44000000000001194,Substantive,Substantive,Assert / Elaborate
94415,1,156.071,10,10,15.607099999999999,0.3809999999999718,Substantive,Substantive,Agree / Align
94415,2,46.686000000000035,5,5,9.337200000000006,0.13999999999998636,Substantive,Substantive,Assert / Elaborate
94415,3,88.00600000000003,10,10,8.800600000000003,0.37999999999999545,Silence/Abandonment,Substantive,Topic Shift
94415,4,104.202,10,10,10.4202,,Silence/Abandonment,,
94416,0,107.422,8,8,13.42775,1.6469999999999914,Substantive,Disrupted,Stonewalling / Non-Response
94416,1,0.5810000000000031,0,0,,0.10000000000000853,Substantive,Substantive,Answer
94416,2,17.866,6,6,2.9776666666666665,0.8209999999999837,Substantive,Substantive,Assert / Elaborate
94416,3,58.80200000000002,8,8,7.350250000000003,0.9599999999999795,Clarification,Substantive,Clarification Request (Specific)
94416,4,15.385999999999996,6,6,2.5643333333333325,1.1720000000000255,Substantive,Substantive,Assert / Elaborate
94416,5,91.59099999999998,10,10,9.159099999999999,1.3770000000000095,Clarification,Substantive,Clarification Request (Specific)
94416,6,45.504999999999995,10,10,4.5504999999999995,1.1070000000000277,Substantive,Substantive,Assert / Elaborate
94416,7,64.39399999999995,10,10,6.439399999999995,1.2300000000000182,Clarification,Substantive,Clarification Request (Specific)
94416,8,28.13900000000001,6,6,4.689833333333335,0.7309999999999945,Substantive,Substantive,Assert / Elaborate
94416,9,62.432000000000016,10,10,6.243200000000002,0.9329999999999927,Clarification,Substantive,Clarification Request (Specific)
94416,10,15.449000000000012,6,6,2.5748333333333355,0.80499999999995,Substantive,Substantive,Assert / Elaborate
94416,11,67.73500000000001,10,10,6.773500000000001,1.1420000000000528,Clarification,Substantive,Clarification Request (Specific)
94416,12,53.202,10,10,5.3202,0.7799999999999727,Substantive,Substantive,Assert / Elaborate
94416,13,118.31499999999994,10,10,11.831499999999995,1.4480000000000928,Clarification,Substantive,Clarification Request (Specific)
94416,14,59.261999999999944,10,10,5.926199999999994,0.7010000000000218,Substantive,Substantive,Assert / Elaborate
94416,15,135.28700000000003,10,10,13.528700000000004,0.2199999999999136,Clarification,Substantive,Clarification Request (Specific)
94416,16,33.33400000000006,6,6,5.555666666666677,0.15999999999996817,Substantive,Substantive,Assert / Elaborate
94416,17,105.81899999999996,10,10,10.581899999999996,0.27099999999995816,Clarification,Substantive,Clarification Request (Specific)
94416,18,36.646000000000186,10,10,3.6646000000000187,0.7799999999999727,Substantive,Substantive,Assert / Elaborate
94416,19,210.84199999999987,10,10,21.08419999999999,0.9580000000000837,Substantive,Substantive,Assert / Elaborate
94416,20,71.74700000000007,6,6,11.957833333333346,1.66599999999994,Substantive,Substantive,Assert / Elaborate
94416,21,129.27999999999997,10,10,12.927999999999997,0.7000000000000455,Clarification,Substantive,Clarification Request (Specific)
94416,22,7.122000000000071,4,4,1.7805000000000177,0.8339999999998327,Substantive,Substantive,Assert / Elaborate
94416,23,39.64499999999998,6,6,6.607499999999997,0.12000000000011823,Substantive,Substantive,Stonewalling / Non-Response
94416,24,92.95299999999997,10,10,9.295299999999997,,Silence/Abandonment,,
94419,0,179.74599999999998,10,10,17.9746,1.1610000000000014,Substantive,Substantive,Agree / Align
94419,1,7.3870000000000005,4,4,1.8467500000000001,-0.01999999999998181,Clarification,Substantive,Clarification Request (Specific)
94419,2,33.585999999999984,6,6,5.597666666666664,0.521000000000015,Substantive,Substantive,Assert / Elaborate
94419,3,185.271,10,10,18.527099999999997,0.3849999999999909,Clarification,Substantive,Clarification Request (Specific)
94419,4,60.47399999999999,10,10,6.047399999999999,1.8010000000000446,Substantive,Substantive,Assert / Elaborate
94419,5,255.772,10,10,25.577199999999998,0.5009999999999764,Clarification,Substantive,Clarification Request (Specific)
94419,6,62.188999999999965,10,10,6.218899999999996,0.4370000000000118,Substantive,Substantive,Assert / Elaborate
94419,7,125.34400000000005,10,10,12.534400000000005,0.5209999999999582,Clarification,Substantive,Clarification Request (Specific)
94419,8,5.290000000000077,5,5,1.0580000000000154,0.8399999999999181,Substantive,Substantive,Assert / Elaborate
94419,9,53.041000000000054,10,10,5.304100000000005,0.1999999999999318,Substantive,Substantive,Assert / Elaborate
94419,10,68.00900000000013,10,10,6.800900000000013,,Silence/Abandonment,,
94420,0,308.91299999999995,10,10,30.891299999999994,1.0010000000000332,Backchannel,Backchannel,Agree / Align
94420,1,2.141999999999996,3,3,0.7139999999999986,0.7810000000000059,Substantive,Substantive,Assert / Elaborate
94420,2,13.990999999999985,5,5,2.798199999999997,1.3140000000000214,Substantive,Substantive,Assert / Elaborate
94420,3,10.050999999999988,4,4,2.512749999999997,0.7409999999999854,Substantive,Substantive,Assert / Elaborate
94420,4,8.629999999999995,5,5,1.725999999999999,1.759999999999991,Substantive,Substantive,Assert / Elaborate
94420,5,214.38800000000003,10,10,21.438800000000004,1.842999999999961,Clarification,Substantive,Clarification Request (Specific)
94420,6,12.875999999999976,5,5,2.5751999999999953,0.2400000000000091,Substantive,Substantive,Assert / Elaborate
94420,7,56.80600000000004,5,5,11.361200000000007,2.2069999999999936,Clarification,Substantive,Clarification Request (Specific)
94420,8,29.076999999999998,5,5,5.8153999999999995,1.2380000000000564,Substantive,Substantive,Assert / Elaborate
94420,9,112.07499999999993,10,10,11.207499999999992,1.0130000000000337,Clarification,Substantive,Clarification Request (Specific)
94420,10,4.845000000000027,0,0,,1.100999999999999,Substantive,Substantive,Assert / Elaborate
94420,11,67.495,10,10,6.7495,0.33999999999991815,Clarification,Substantive,Clarification Request (Specific)
94420,12,11.711000000000013,5,5,2.3422000000000027,0.5,Substantive,Substantive,Assert / Elaborate
94420,13,78.32799999999997,7,7,11.189714285714283,0.8840000000000146,Substantive,Substantive,Agree / Align
94420,14,188.17499999999995,10,10,18.817499999999995,,Silence/Abandonment,,
94460,0,41.311,10,10,4.1311,0.38000000000000256,Substantive,Disrupted,Assert / Elaborate
94460,1,6.987000000000002,5,5,1.3974000000000004,1.0419999999999945,Clarification,Substantive,Clarification Request (Specific)
94460,2,6.106000000000002,4,4,1.5265000000000004,-0.01999999999999602,Substantive,Substantive,Assert / Elaborate
94460,3,115.825,10,10,11.5825,0.561000000000007,Clarification,Substantive,Clarification Request (Specific)
94460,4,16.623999999999995,5,5,3.324799999999999,0.18099999999998317,Substantive,Substantive,Assert / Elaborate
94460,5,31.536,5,5,6.3072,0.6410000000000196,Clarification,Substantive,Clarification Request (Specific)
94460,6,73.17099999999996,5,5,14.634199999999993,0.5010000000000332,Substantive,Substantive,Correction / Challenge
94460,7,67.05899999999997,10,10,6.705899999999997,0.22000000000002728,Clarification,Substantive,Clarification Request (Specific)
94460,8,21.49000000000001,4,4,5.372500000000002,0.5609999999999786,Substantive,Disrupted,Assert / Elaborate
94460,9,10.875,5,5,2.175,1.6820000000000164,Silence/Abandonment,Substantive,Topic Shift
94460,10,6.868999999999971,4,4,1.7172499999999928,0.2839999999999918,Substantive,Substantive,Assert / Elaborate
94460,11,13.720000000000027,5,5,2.7440000000000055,0.5600000000000023,Silence/Abandonment,Substantive,Topic Shift
94460,12,11.697000000000003,4,4,2.9242500000000007,0.6009999999999991,Substantive,Substantive,Assert / Elaborate
94460,13,59.471000000000004,10,10,5.947100000000001,0.060000000000002274,Clarification,Substantive,Clarification Request (Specific)
94460,14,17.834000000000003,5,5,3.5668000000000006,0.9019999999999868,Substantive,Substantive,Assert / Elaborate
94460,15,26.095999999999947,7,7,3.727999999999992,0.6009999999999991,Clarification,Substantive,Clarification Request (Specific)
94460,16,19.543000000000006,5,5,3.908600000000001,0.5540000000000873,Substantive,Substantive,Assert / Elaborate
94460,17,80.36099999999999,10,10,8.0361,0.16099999999994452,Clarification,Substantive,Clarification Request (Specific)
94460,18,22.673999999999978,5,5,4.534799999999995,0.30100000000004457,Substantive,Substantive,Correction / Challenge
94460,19,33.139999999999986,5,5,6.6279999999999974,1.54200000000003,Clarification,Substantive,Clarification Request (Specific)
94460,20,35.02099999999996,6,6,5.836833333333327,0.42000000000007276,Substantive,Substantive,Assert / Elaborate
94460,21,50.70399999999995,10,10,5.070399999999995,0.7210000000000036,Substantive,Substantive,Correction / Challenge
94460,22,3.9260000000000446,4,4,0.9815000000000111,0.7210000000000036,Substantive,Substantive,Assert / Elaborate
94460,23,113.16399999999999,10,10,11.316399999999998,0.2199999999999136,Clarification,Substantive,Clarification Request (Specific)
94460,24,35.319000000000074,5,5,7.063800000000015,0.26099999999996726,Substantive,Substantive,Assert / Elaborate
94460,25,44.745000000000005,10,10,4.474500000000001,0.7010000000000218,Clarification,Substantive,Clarification Request (Specific)
94460,26,24.17599999999993,5,5,4.835199999999986,0.32000000000005,Substantive,Substantive,Assert / Elaborate
94460,27,71.0619999999999,8,8,8.882749999999987,0.3610000000001037,Clarification,Substantive,Clarification Request (Specific)
94460,28,32.08200000000011,5,5,6.416400000000022,0.46099999999978536,Substantive,Substantive,Assert / Elaborate
94460,29,90.72400000000016,10,10,9.072400000000016,0.5609999999999218,Clarification,Substantive,Clarification Request (Specific)
94460,30,9.03300000000013,5,5,1.8066000000000257,0.2400000000000091,Substantive,Substantive,Assert / Elaborate
94460,31,46.093999999999824,10,10,4.609399999999982,0.6449999999999818,Substantive,Substantive,Answer
94460,32,2.0579999999999927,0,0,,,Silence/Abandonment,,
94498,0,53.958,10,10,5.3957999999999995,0.21999999999999886,Substantive,Substantive,Assert / Elaborate
94498,1,77.959,10,10,7.7959000000000005,0.5600000000000023,Substantive,Substantive,Correction / Challenge
94498,2,3.4029999999999916,4,4,0.8507499999999979,0.5800000000000125,Substantive,Substantive,Assert / Elaborate
94498,3,14.956999999999994,6,6,2.492833333333332,0.18000000000000682,Substantive,Substantive,Assert / Elaborate
94498,4,57.456999999999994,9,9,6.38411111111111,0.07999999999998408,Substantive,Substantive,Assert / Elaborate
94498,5,83.894,10,10,8.3894,1.350999999999999,Substantive,Substantive,Correction / Challenge
94498,6,14.449999999999989,6,6,2.4083333333333314,0.36100000000004684,Substantive,Substantive,Assert / Elaborate
94498,7,23.114999999999952,8,8,2.889374999999994,1.1870000000000118,Clarification,Substantive,Clarification Request (Specific)
94498,8,29.69999999999999,7,7,4.242857142857141,0.10000000000002274,Substantive,Substantive,Assert / Elaborate
94498,9,80.04000000000002,8,8,10.005000000000003,2.1679999999999495,Substantive,Substantive,Assert / Elaborate
94498,10,44.23000000000002,7,7,6.318571428571431,2.401999999999987,Substantive,Substantive,Assert / Elaborate
94498,11,110.42199999999997,10,10,11.042199999999998,0.5,Clarification,Substantive,Clarification Request (Specific)
94498,12,2.68100000000004,5,5,0.536200000000008,1.3809999999999718,Substantive,Disrupted,Correction / Challenge
94498,13,11.663999999999987,5,5,2.3327999999999975,1.5600000000000591,Clarification,Substantive,Clarification Request (Specific)
94498,14,32.811000000000035,6,6,5.468500000000006,1.40199999999993,Substantive,Substantive,Assert / Elaborate
94498,15,60.27200000000005,7,7,8.610285714285721,3.0919999999999845,Substantive,Substantive,Assert / Elaborate
94498,16,80.45899999999995,10,10,8.045899999999994,2.824000000000069,Substantive,Substantive,Assert / Elaborate
94498,17,123.66399999999999,10,10,12.366399999999999,0.7010000000000218,Substantive,Substantive,Agree / Align
94498,18,57.956999999999994,5,5,11.591399999999998,0.86099999999999,Substantive,Substantive,Assert / Elaborate
94498,19,108.05999999999995,10,10,10.805999999999994,0.900000000000091,Substantive,Substantive,Assert / Elaborate
94498,20,5.322999999999865,5,5,1.0645999999999731,4.482000000000198,Substantive,Substantive,Assert / Elaborate
94498,21,42.77999999999997,6,6,7.1299999999999955,0.5599999999999454,Clarification,Substantive,Clarification Request (Specific)
94498,22,17.67100000000005,8,8,2.208875000000006,0.7400000000000091,Substantive,Substantive,Assert / Elaborate
94498,23,104.1139999999998,7,7,14.873428571428544,1.5610000000001492,Substantive,Substantive,Assert / Elaborate
94498,24,18.92599999999993,7,7,2.703714285714276,1.5199999999999818,Substantive,Substantive,Assert / Elaborate
94498,25,3.7409999999999854,4,4,0.9352499999999964,2.7970000000000255,Substantive,Substantive,Stonewalling / Non-Response
94498,26,13.557000000000016,4,4,3.389250000000004,,Silence/Abandonment,,
94503,0,26.242,6,6,4.373666666666667,1.8069999999999986,Substantive,Substantive,Assert / Elaborate
94503,1,106.32900000000001,10,10,10.632900000000001,0.6399999999999864,Substantive,Substantive,Correction / Challenge
94503,2,23.249000000000024,5,5,4.649800000000004,1.039999999999992,Substantive,Substantive,Correction / Challenge
94503,3,49.168000000000006,5,5,9.8336,2.040999999999997,Substantive,Substantive,Assert / Elaborate
94503,4,7.203999999999979,5,5,1.4407999999999959,2.842000000000013,Substantive,Substantive,Assert / Elaborate
94503,5,101.27900000000002,10,10,10.127900000000002,0.7199999999999704,Substantive,Substantive,Agree / Align
94503,6,14.149999999999977,5,5,2.8299999999999956,2.0650000000000546,Substantive,Substantive,Assert / Elaborate
94503,7,90.23399999999998,10,10,9.023399999999999,4.426999999999964,Substantive,Substantive,Agree / Align
94503,8,22.06400000000002,5,5,4.412800000000004,1.1410000000000196,Backchannel,Substantive,Agree / Align
